"2019-12-04","4772845","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-05","4772846","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-06","4772847","300","ZXT02K","13272-2869","13272-2869DW","600","20","50","1000","201912A"
"2019-12-09","4772848","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-10","4772849","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-11","4772850","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-12","4772851","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-13","4772852","300","ZXT02K","13272-2869","13272-2869DW","600","20","50","1000","201912A"
"2019-12-14","4772853","300","ZXT02K","13272-2869","13272-2869DW","600","20","100","2000","201912A"
"2019-12-02","4772843","200","ZXT02K","13272-2869","13272-2869RE","600","20","50","1000","201912A"
"2019-12-03","4772844","200","ZXT02K","13272-2869","13272-2869RE","600","20","50","1000","201912A"
"2019-12-04","4772845","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-05","4772846","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-06","4772847","200","ZXT02K","13272-2869","13272-2869RE","600","20","50","1000","201912A"
"2019-12-09","4772848","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-10","4772849","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-11","4772850","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-12","4772851","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-13","4772852","200","ZXT02K","13272-2869","13272-2869RE","600","20","50","1000","201912A"
"2019-12-14","4772853","200","ZXT02K","13272-2869","13272-2869RE","600","20","100","2000","201912A"
"2019-12-02","4772843","150","ZXT02K","13272-2869","13272-2869TM","600","20","50","1000","201912A"
"2019-12-03","4772844","150","ZXT02K","13272-2869","13272-2869TM","600","20","50","1000","201912A"
"2019-12-04","4772845","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-05","4772846","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-06","4772847","150","ZXT02K","13272-2869","13272-2869TM","600","20","50","1000","201912A"
"2019-12-09","4772848","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-10","4772849","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-11","4772850","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-12","4772851","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-13","4772852","150","ZXT02K","13272-2869","13272-2869TM","600","20","50","1000","201912A"
"2019-12-14","4772853","150","ZXT02K","13272-2869","13272-2869TM","600","20","100","2000","201912A"
"2019-12-02","4772843","451","ZXT02K","13272-2869","13272-2869OIL","300","10","50","500","201912A"
"2019-12-03","4772844","451","ZXT02K","13272-2869","13272-2869OIL","300","10","50","500","201912A"
"2019-12-04","4772845","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-05","4772846","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-06","4772847","451","ZXT02K","13272-2869","13272-2869OIL","300","10","50","500","201912A"
"2019-12-09","4772848","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-10","4772849","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-11","4772850","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-12","4772851","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-13","4772852","451","ZXT02K","13272-2869","13272-2869OIL","300","10","50","500","201912A"
"2019-12-14","4772853","451","ZXT02K","13272-2869","13272-2869OIL","300","10","100","1000","201912A"
"2019-12-02","4772843","200","ZXT02K","13272-2869","13272-2869","600","20","50","1000","201912A"
"2019-12-03","4772844","200","ZXT02K","13272-2869","13272-2869","600","20","50","1000","201912A"
"2019-12-04","4772845","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-05","4772846","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-06","4772847","200","ZXT02K","13272-2869","13272-2869","600","20","50","1000","201912A"
"2019-12-09","4772848","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-10","4772849","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-11","4772850","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-12","4772851","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-13","4772852","200","ZXT02K","13272-2869","13272-2869","600","20","50","1000","201912A"
"2019-12-14","4772853","200","ZXT02K","13272-2869","13272-2869","600","20","100","2000","201912A"
"2019-12-03","4772864","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-04","4772865","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-05","4772866","113","ZXT02K","13272-2871","13272-2871BL","300","7","50","375","201912A"
"2019-12-06","4772867","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-09","4772868","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-10","4772869","113","ZXT02K","13272-2871","13272-2871BL","300","7","50","375","201912A"
"2019-12-11","4772870","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-12","4772871","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-13","4772872","113","ZXT02K","13272-2871","13272-2871BL","300","7","100","750","201912A"
"2019-12-14","4772873","113","ZXT02K","13272-2871","13272-2871BL","300","7","50","375","201912A"
"2019-12-03","4772864","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-04","4772865","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-05","4772866","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","50","500","201912A"
"2019-12-06","4772867","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-09","4772868","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-10","4772869","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","50","500","201912A"
"2019-12-11","4772870","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-12","4772871","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-13","4772872","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","100","1000","201912A"
"2019-12-14","4772873","151","ZXT02K","13272-2871","13272-2871CAMCT","300","10","50","500","201912A"
"2019-12-03","4772864","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-04","4772865","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-05","4772866","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","50","500","201912A"
"2019-12-06","4772867","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-09","4772868","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-10","4772869","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","50","500","201912A"
"2019-12-11","4772870","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-12","4772871","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-13","4772872","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","100","1000","201912A"
"2019-12-14","4772873","111","ZXT02K","13272-2871","13272-2871PCPC","300","10","50","500","201912A"
"2019-12-03","4772864","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-04","4772865","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-05","4772866","451","ZXT02K","13272-2871","13272-2871OIL","300","6","50","300","201912A"
"2019-12-06","4772867","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-09","4772868","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-10","4772869","451","ZXT02K","13272-2871","13272-2871OIL","300","6","50","300","201912A"
"2019-12-11","4772870","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-12","4772871","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-13","4772872","451","ZXT02K","13272-2871","13272-2871OIL","300","6","100","600","201912A"
"2019-12-14","4772873","451","ZXT02K","13272-2871","13272-2871OIL","300","6","50","300","201912A"
"2019-12-03","4772864","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-04","4772865","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-05","4772866","201","ZXT02K","13272-2871","13272-2871DW","600","10","50","500","201912A"
"2019-12-06","4772867","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-09","4772868","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-10","4772869","201","ZXT02K","13272-2871","13272-2871DW","600","10","50","500","201912A"
"2019-12-11","4772870","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-12","4772871","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-13","4772872","201","ZXT02K","13272-2871","13272-2871DW","600","10","100","1000","201912A"
"2019-12-14","4772873","201","ZXT02K","13272-2871","13272-2871DW","600","10","50","500","201912A"
"2019-12-03","4772864","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-04","4772865","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-05","4772866","111","ZXT02K","13272-2871","13272-2871","300","10","50","500","201912A"
"2019-12-06","4772867","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-09","4772868","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-10","4772869","111","ZXT02K","13272-2871","13272-2871","300","10","50","500","201912A"
"2019-12-11","4772870","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-12","4772871","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-13","4772872","111","ZXT02K","13272-2871","13272-2871","300","10","100","1000","201912A"
"2019-12-14","4772873","111","ZXT02K","13272-2871","13272-2871","300","10","50","500","201912A"
"2019-12-04","4772693","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-06","4772694","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-09","4772695","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-11","4772696","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-13","4772697","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-14","4772698","802","EJ800A","14092-0867-100","14092-0867-100BE","300","7","60","438","201912A"
"2019-12-04","4772693","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-06","4772694","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-09","4772695","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-11","4772696","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-13","4772697","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-14","4772698","100","EJ800A","14092-0867-100","14092-0867-100BL","300","2","60","162","201912A"
"2019-12-04","4772693","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
